timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,is_holiday,economic_growth_index,marketing_spend_index,it_spending_growth
2024-10-11,Southeast Asia,Compute,579.02,644.16,28.95,99.31,0,6.4,83.86,8.38
2024-10-11,Southeast Asia,Storage,839.33,891.19,16.79,99.33,0,6.53,109.97,7.81
2024-10-11,Central India,Compute,417.65,470.98,20.88,99.51,0,6.44,94.37,7.62
2024-10-11,Central India,Storage,799.48,918.62,15.99,99.5,0,6.3,94.48,9.25
2024-10-12,East US,Compute,508.98,607.61,25.45,99.68,1,6.58,98.68,9.13
2024-10-12,East US,Storage,839.04,994.54,16.78,99.72,1,6.55,122.85,8.88
2024-10-12,West Europe,Compute,437.03,495.16,21.85,99.46,1,6.72,112.94,7.89
2024-10-12,West Europe,Storage,751.94,814.87,15.04,99.38,1,6.74,97.33,8.07
2024-10-12,Southeast Asia,Compute,472.32,514.65,23.62,99.14,1,6.7,97.34,8.96
2024-10-12,Southeast Asia,Storage,738.2,844.41,14.76,99.71,1,6.34,100.19,8.38
2024-10-12,Central India,Compute,387.14,414.96,19.36,99.26,1,6.62,95.31,8.51
2024-10-12,Central India,Storage,887.64,971.32,17.75,99.54,1,6.69,110.67,8.33
2024-10-13,East US,Compute,554.67,637.12,27.73,99.32,1,6.63,94.56,8.57
2024-10-13,East US,Storage,744.8,892.75,14.9,99.9,1,6.62,102.12,7.97
2024-10-13,West Europe,Compute,409.39,454.04,20.47,99.49,1,6.58,96.25,9.29
2024-10-13,West Europe,Storage,918.0,1071.23,18.36,99.53,1,6.04,93.7,8.26
2024-10-13,Southeast Asia,Compute,451.19,512.34,22.56,99.55,1,6.76,101.86,9.15
2024-10-13,Southeast Asia,Storage,668.36,732.81,13.37,99.6,1,6.27,97.91,7.83
2024-10-13,Central India,Compute,439.39,511.0,21.97,99.18,1,6.55,100.61,8.49
2024-10-13,Central India,Storage,683.8,764.05,13.68,99.5,1,6.59,85.28,9.06
2024-10-14,East US,Compute,503.11,578.29,25.16,99.73,0,6.11,114.07,8.79
2024-10-14,East US,Storage,752.3,858.6,15.05,99.72,0,5.98,113.51,8.88
2024-10-14,West Europe,Compute,475.02,566.05,23.75,99.57,0,6.82,97.38,7.49
2024-10-14,West Europe,Storage,849.08,1016.92,16.98,99.54,0,7.31,93.14,8.28
2024-10-14,Southeast Asia,Compute,460.28,534.78,23.01,99.39,0,6.71,106.95,7.07
2024-10-14,Southeast Asia,Storage,783.76,930.61,15.68,99.19,0,6.75,101.7,8.41
2024-10-14,Central India,Compute,470.25,560.98,23.51,99.65,0,6.53,97.41,8.94
2024-10-14,Central India,Storage,694.58,824.49,13.89,98.97,0,6.49,97.59,8.09
2024-10-15,East US,Compute,530.44,614.71,26.52,99.64,0,6.09,113.03,7.58
2024-10-15,East US,Storage,818.67,961.82,16.37,99.76,0,6.22,121.32,9.41
2024-10-15,West Europe,Compute,488.56,574.96,24.43,99.73,0,6.17,95.43,8.34
2024-10-15,West Europe,Storage,543.91,610.14,10.88,99.56,0,6.9,100.37,8.9
2024-10-15,Southeast Asia,Compute,470.84,555.72,23.54,99.43,0,6.46,93.14,8.2
2024-10-15,Southeast Asia,Storage,791.27,892.03,15.83,99.77,0,6.34,105.17,8.86
2024-10-15,Central India,Compute,419.61,493.91,20.98,99.47,0,6.13,86.35,8.6
2024-10-15,Central India,Storage,846.14,925.74,16.92,99.49,0,6.01,84.68,8.62
2024-10-16,East US,Compute,430.31,484.09,21.52,99.87,0,6.6,125.68,8.86
2024-10-16,East US,Storage,634.8,673.46,12.7,99.48,0,6.58,115.62,8.13
2024-10-16,West Europe,Compute,470.11,559.11,23.51,99.17,0,6.78,93.43,8.23
2024-10-16,West Europe,Storage,760.4,850.44,15.21,99.56,0,6.44,101.23,8.12
2024-10-16,Southeast Asia,Compute,460.91,534.6,23.05,99.53,0,7.03,97.53,8.14
2024-10-16,Southeast Asia,Storage,864.71,970.78,17.29,99.34,0,6.31,97.25,8.38
2024-10-16,Central India,Compute,525.59,584.15,26.28,99.55,0,6.67,105.18,7.58
2024-10-16,Central India,Storage,823.09,943.66,16.46,99.48,0,6.5,121.52,8.24
2024-10-17,East US,Compute,444.78,495.77,22.24,99.59,0,5.97,89.53,8.56
2024-10-17,East US,Storage,777.52,928.2,15.55,99.4,0,6.83,102.85,7.87
2024-10-17,West Europe,Compute,445.66,514.18,22.28,99.87,0,6.74,107.03,9.13
2024-10-17,West Europe,Storage,790.09,832.61,15.8,99.28,0,6.73,95.57,8.28
2024-10-17,Southeast Asia,Compute,529.03,568.41,26.45,99.47,0,6.58,86.04,9.05
2024-10-17,Southeast Asia,Storage,682.42,759.74,13.65,99.44,0,6.89,81.91,8.77
2024-10-17,Central India,Compute,541.99,601.37,27.1,99.76,0,6.73,85.22,8.5
2024-10-17,Central India,Storage,900.04,1015.99,18.0,99.52,0,6.64,100.56,9.04
2024-10-18,East US,Compute,534.13,634.8,26.71,99.29,0,6.38,104.58,8.49
2024-10-18,East US,Storage,631.98,717.77,12.64,99.38,0,6.3,108.05,8.85
2024-10-18,West Europe,Compute,532.6,612.44,26.63,99.41,0,6.78,89.58,8.03
2024-10-18,West Europe,Storage,905.7,1048.5,18.11,99.63,0,6.72,96.88,8.46
2024-10-18,Southeast Asia,Compute,479.1,572.16,23.96,99.92,0,6.96,115.34,8.85
2024-10-18,Southeast Asia,Storage,688.41,755.38,13.77,99.65,0,6.41,91.0,8.49
2024-10-18,Central India,Compute,468.69,531.22,23.43,99.46,0,6.58,97.57,8.07
2024-10-18,Central India,Storage,798.27,874.21,15.97,99.19,0,6.83,108.93,8.41
2024-10-19,East US,Compute,427.67,501.64,21.38,99.26,1,6.34,97.7,7.85
2024-10-19,East US,Storage,802.01,923.28,16.04,99.4,1,6.79,107.66,8.95
2024-10-19,West Europe,Compute,492.09,526.15,24.6,99.68,1,6.45,95.79,8.44
2024-10-19,West Europe,Storage,721.16,758.79,14.42,99.24,1,6.43,114.52,7.85
2024-10-19,Southeast Asia,Compute,427.67,512.61,21.38,99.25,1,6.53,118.12,9.33
2024-10-19,Southeast Asia,Storage,886.22,933.79,17.72,99.55,1,6.31,94.83,8.32
2024-10-19,Central India,Compute,457.49,543.24,22.87,99.42,1,6.37,96.49,8.6
2024-10-19,Central India,Storage,970.67,1103.06,19.41,99.25,1,5.76,93.12,8.74
2024-10-20,East US,Compute,517.43,558.04,25.87,99.48,1,6.23,93.93,8.35
2024-10-20,East US,Storage,786.84,915.05,15.74,99.42,1,6.9,92.29,8.71
2024-10-20,West Europe,Compute,530.89,616.92,26.54,99.28,1,6.43,80.83,8.45
2024-10-20,West Europe,Storage,734.54,840.16,14.69,99.52,1,6.75,99.44,8.91
2024-10-20,Southeast Asia,Compute,392.31,413.71,19.62,99.47,1,6.52,115.4,8.93
2024-10-20,Southeast Asia,Storage,743.73,830.78,14.87,99.64,1,6.34,95.94,8.59
2024-10-20,Central India,Compute,464.99,512.97,23.25,99.49,1,6.23,107.88,8.41
2024-10-20,Central India,Storage,707.67,800.06,14.15,99.73,1,6.73,108.35,8.64
2024-10-21,East US,Compute,511.25,564.43,25.56,99.21,0,6.48,105.27,8.36
2024-10-21,East US,Storage,932.62,1041.28,18.65,99.13,0,6.57,96.99,9.08
2024-10-21,West Europe,Compute,503.46,556.9,25.17,99.4,0,6.6,104.32,8.55
2024-10-21,West Europe,Storage,705.54,814.07,14.11,99.61,0,7.33,92.68,8.02
2024-10-21,Southeast Asia,Compute,500.41,595.71,25.02,99.8,0,6.29,74.9,8.35
2024-10-21,Southeast Asia,Storage,783.39,890.57,15.67,99.38,0,6.74,114.42,7.34
2024-10-21,Central India,Compute,502.12,530.21,25.11,99.48,0,6.87,113.91,8.09
2024-10-21,Central India,Storage,607.8,716.13,12.16,99.4,0,6.32,74.14,8.58
2024-10-22,East US,Compute,531.72,631.46,26.59,99.53,0,6.28,89.78,7.86
2024-10-22,East US,Storage,616.93,722.05,12.34,99.29,0,6.51,120.11,7.92
2024-10-22,West Europe,Compute,536.93,573.37,26.85,99.77,0,6.82,90.96,8.46
2024-10-22,West Europe,Storage,758.52,858.8,15.17,99.53,0,6.14,100.67,8.52
2024-10-22,Southeast Asia,Compute,555.74,601.26,27.79,99.46,0,6.74,75.09,8.81
2024-10-22,Southeast Asia,Storage,789.88,864.05,15.8,99.39,0,6.12,104.34,8.41
2024-10-22,Central India,Compute,375.57,427.23,18.78,99.82,0,6.63,95.16,8.64
2024-10-22,Central India,Storage,857.57,984.99,17.15,99.9,0,6.25,94.27,8.58
2024-10-23,East US,Compute,454.81,534.94,22.74,99.38,0,6.34,119.15,8.67
2024-10-23,East US,Storage,854.17,1013.93,17.08,99.5,0,6.26,90.57,8.73
2024-10-23,West Europe,Compute,452.16,528.64,22.61,99.14,0,5.61,73.38,7.66
2024-10-23,West Europe,Storage,759.52,902.66,15.19,99.64,0,5.95,97.87,7.83
2024-10-23,Southeast Asia,Compute,443.56,486.66,22.18,99.42,0,6.84,86.3,9.19
2024-10-23,Southeast Asia,Storage,787.39,909.59,15.75,99.66,0,6.29,103.11,8.95
2024-10-23,Central India,Compute,534.09,608.89,26.7,99.54,0,5.84,103.24,9.66
2024-10-23,Central India,Storage,648.17,734.51,12.96,99.52,0,7.15,106.32,8.18
2024-10-24,East US,Compute,537.94,587.12,26.9,99.58,0,6.92,108.86,9.0
2024-10-24,East US,Storage,754.01,792.0,15.08,99.84,0,6.92,122.19,8.69
2024-10-24,West Europe,Compute,518.25,570.26,25.91,99.32,0,5.91,94.32,9.55
2024-10-24,West Europe,Storage,750.14,881.98,15.0,99.09,0,6.44,119.68,8.34
2024-10-24,Southeast Asia,Compute,443.99,503.68,22.2,99.14,0,6.22,93.28,8.21
2024-10-24,Southeast Asia,Storage,715.87,756.85,14.32,99.25,0,6.59,85.77,8.02
2024-10-24,Central India,Compute,543.09,621.84,27.15,99.58,0,7.1,105.0,8.51
2024-10-24,Central India,Storage,655.78,699.85,13.12,99.57,0,6.62,100.64,8.86
2024-10-25,East US,Compute,494.69,593.41,24.73,99.42,0,6.39,107.27,7.65
2024-10-25,East US,Storage,669.09,776.23,13.38,99.31,0,6.37,97.22,9.22
2024-10-25,West Europe,Compute,477.05,549.08,23.85,100.0,0,7.16,100.8,8.55
2024-10-25,West Europe,Storage,866.42,995.46,17.33,99.63,0,7.2,95.02,7.9
2024-10-25,Southeast Asia,Compute,459.88,510.89,22.99,99.85,0,6.46,120.22,7.65
2024-10-25,Southeast Asia,Storage,697.17,750.11,13.94,99.29,0,6.02,118.83,8.06
2024-10-25,Central India,Compute,562.91,645.08,28.15,99.46,0,6.32,91.57,8.66
2024-10-25,Central India,Storage,795.8,924.77,15.92,99.18,0,6.48,109.64,7.95
2024-10-26,East US,Compute,500.83,534.96,25.04,99.8,1,5.96,102.98,8.17
2024-10-26,East US,Storage,769.77,918.34,15.4,99.57,1,6.73,108.05,8.21
2024-10-26,West Europe,Compute,547.16,613.03,27.36,99.56,1,5.94,100.06,9.0
2024-10-26,West Europe,Storage,632.84,754.38,12.66,99.29,1,6.59,85.77,7.88
2024-10-26,Southeast Asia,Compute,458.2,508.01,22.91,99.61,1,6.6,102.02,8.4
2024-10-26,Southeast Asia,Storage,797.12,935.32,15.94,99.55,1,6.48,98.03,8.62
2024-10-26,Central India,Compute,529.75,615.46,26.49,99.32,1,6.7,99.59,8.06
2024-10-26,Central India,Storage,893.53,1046.35,17.87,99.49,1,6.75,112.39,7.22
2024-10-27,East US,Compute,456.9,486.67,22.84,99.3,1,7.14,89.79,8.46
2024-10-27,East US,Storage,806.49,934.28,16.13,99.64,1,6.4,101.04,8.17
2024-10-27,West Europe,Compute,425.92,510.62,21.3,99.69,1,6.21,92.97,7.39
2024-10-27,West Europe,Storage,774.84,920.97,15.5,99.09,1,6.09,92.99,8.51
2024-10-27,Southeast Asia,Compute,532.1,596.54,26.61,99.65,1,6.53,105.5,8.64
2024-10-27,Southeast Asia,Storage,806.39,927.3,16.13,99.42,1,6.48,79.18,8.21
2024-10-27,Central India,Compute,580.04,609.1,29.0,99.53,1,6.19,101.14,7.98
2024-10-27,Central India,Storage,820.98,924.53,16.42,99.54,1,6.25,109.28,8.14
2024-10-28,East US,Compute,452.56,487.3,22.63,99.48,0,6.97,116.66,8.36
2024-10-28,East US,Storage,744.09,840.47,14.88,99.62,0,6.38,95.05,8.06
2024-10-28,West Europe,Compute,475.29,550.56,23.76,99.62,0,7.08,89.83,7.38
2024-10-28,West Europe,Storage,737.24,848.46,14.74,99.36,0,6.69,109.37,8.25
2024-10-28,Southeast Asia,Compute,456.61,514.24,22.83,99.52,0,6.54,114.64,8.3
2024-10-28,Southeast Asia,Storage,691.59,822.05,13.83,99.75,0,6.76,99.38,8.42
2024-10-28,Central India,Compute,402.39,430.91,20.12,99.74,0,6.68,93.49,8.15
2024-10-28,Central India,Storage,719.3,786.0,14.39,99.49,0,6.31,103.35,8.11
2024-10-29,East US,Compute,571.91,620.24,28.6,99.64,0,6.47,114.06,8.0
2024-10-29,East US,Storage,806.09,871.18,16.12,99.36,0,6.71,101.95,7.99
2024-10-29,West Europe,Compute,601.54,687.41,30.08,99.7,0,5.24,101.33,8.43
2024-10-29,West Europe,Storage,852.36,973.91,17.05,99.62,0,6.38,100.49,8.19
2024-10-29,Southeast Asia,Compute,564.25,622.94,28.21,99.18,0,6.85,96.66,8.62
2024-10-29,Southeast Asia,Storage,788.92,835.96,15.78,99.53,0,6.29,94.62,7.65
2024-10-29,Central India,Compute,471.02,545.4,23.55,99.6,0,6.78,100.1,8.39
2024-10-29,Central India,Storage,826.2,939.97,16.52,99.33,0,6.84,103.35,8.97
2024-10-30,East US,Compute,512.91,610.37,25.65,99.46,0,6.77,95.0,9.39
2024-10-30,East US,Storage,730.57,803.75,14.61,99.13,0,6.54,96.69,7.64
2024-10-30,West Europe,Compute,391.63,413.85,19.58,99.28,0,6.27,100.63,8.71
2024-10-30,West Europe,Storage,866.42,955.58,17.33,99.25,0,6.7,91.11,7.84
2024-10-30,Southeast Asia,Compute,463.45,525.75,23.17,99.62,0,6.31,91.03,8.74
2024-10-30,Southeast Asia,Storage,690.79,779.91,13.82,99.32,0,6.72,96.87,8.16
2024-10-30,Central India,Compute,546.08,624.65,27.3,99.33,0,6.61,87.71,7.99
2024-10-30,Central India,Storage,909.84,988.9,18.2,99.7,0,6.97,102.29,8.11
2024-10-31,East US,Compute,574.42,619.58,28.72,99.49,0,6.59,83.4,7.2
2024-10-31,East US,Storage,758.82,881.67,15.18,99.85,0,6.66,104.74,8.04
2024-10-31,West Europe,Compute,467.88,507.73,23.39,99.49,0,6.49,95.6,8.49
2024-10-31,West Europe,Storage,804.39,905.08,16.09,99.38,0,6.74,79.4,8.98
2024-10-31,Southeast Asia,Compute,448.83,519.61,22.44,99.53,0,7.01,97.93,8.62
2024-10-31,Southeast Asia,Storage,771.95,913.43,15.44,99.38,0,6.47,85.08,8.83
2024-10-31,Central India,Compute,428.15,494.6,21.41,99.68,0,5.59,122.58,8.66
2024-10-31,Central India,Storage,818.95,903.44,16.38,99.2,0,5.74,111.58,7.98
2024-11-01,East US,Compute,557.36,639.59,27.87,99.51,0,6.34,95.42,7.66
2024-11-01,East US,Storage,719.98,799.95,14.4,99.58,0,6.22,99.65,8.31
2024-11-01,West Europe,Compute,464.7,522.65,23.23,99.2,0,6.94,117.82,8.92
2024-11-01,West Europe,Storage,852.97,1009.06,17.06,99.44,0,6.55,101.52,9.32
2024-11-01,Southeast Asia,Compute,555.57,656.51,27.78,99.34,0,6.84,114.69,8.14
2024-11-01,Southeast Asia,Storage,727.71,843.03,14.55,99.36,0,6.85,96.46,7.91
2024-11-01,Central India,Compute,558.26,658.39,27.91,99.62,0,5.9,125.05,8.5
2024-11-01,Central India,Storage,915.73,1041.0,18.31,99.1,0,6.19,77.45,8.24
2024-11-02,East US,Compute,450.86,497.34,22.54,99.34,1,6.74,101.79,8.66
2024-11-02,East US,Storage,856.1,1009.21,17.12,99.48,1,6.54,77.68,8.0
2024-11-02,West Europe,Compute,592.16,657.45,29.61,99.26,1,6.05,114.78,7.87
2024-11-02,West Europe,Storage,709.57,830.59,14.19,99.57,1,6.52,99.46,9.04
2024-11-02,Southeast Asia,Compute,552.58,640.44,27.63,99.27,1,6.04,97.95,7.6
2024-11-02,Southeast Asia,Storage,851.51,1014.15,17.03,99.21,1,6.77,107.02,7.94
2024-11-02,Central India,Compute,551.35,629.73,27.57,99.82,1,6.01,112.24,8.38
2024-11-02,Central India,Storage,880.51,927.22,17.61,99.32,1,6.39,112.75,7.6
2024-11-03,East US,Compute,433.96,475.92,21.7,99.67,1,6.01,97.78,7.96
2024-11-03,East US,Storage,793.62,835.97,15.87,99.41,1,6.71,86.67,8.41
2024-11-03,West Europe,Compute,502.18,560.15,25.11,99.51,1,6.2,88.35,9.74
2024-11-03,West Europe,Storage,872.4,1003.19,17.45,99.59,1,6.88,96.96,9.18
2024-11-03,Southeast Asia,Compute,570.42,672.98,28.52,99.41,1,6.54,88.84,8.12
2024-11-03,Southeast Asia,Storage,841.12,1000.46,16.82,99.94,1,6.59,94.38,8.02
2024-11-03,Central India,Compute,494.75,556.03,24.74,99.39,1,6.54,112.58,7.79
2024-11-03,Central India,Storage,973.29,1165.66,19.47,99.63,1,6.67,103.65,7.75
2024-11-04,East US,Compute,621.71,665.24,31.09,99.19,0,6.34,99.5,8.46
2024-11-04,East US,Storage,794.03,947.08,15.88,99.47,0,6.96,111.08,8.24
2024-11-04,West Europe,Compute,554.25,660.76,27.71,99.81,0,6.42,84.67,8.48
2024-11-04,West Europe,Storage,910.63,989.83,18.21,99.63,0,6.27,100.23,8.36
2024-11-04,Southeast Asia,Compute,584.19,654.96,29.21,99.87,0,6.63,109.23,8.22
2024-11-04,Southeast Asia,Storage,841.99,890.39,16.84,99.49,0,7.13,92.62,8.7
2024-11-04,Central India,Compute,556.07,661.92,27.8,99.44,0,6.67,102.56,7.91
2024-11-04,Central India,Storage,832.3,900.74,16.65,99.5,0,6.86,82.53,7.95
2024-11-05,East US,Compute,629.75,723.73,31.49,99.56,0,6.19,85.61,8.98
2024-11-05,East US,Storage,807.16,849.24,16.14,99.57,0,6.28,101.01,8.56
2024-11-05,West Europe,Compute,520.29,622.4,26.01,99.16,0,5.82,105.04,8.59
2024-11-05,West Europe,Storage,813.05,941.38,16.26,99.29,0,6.72,80.02,8.81
2024-11-05,Southeast Asia,Compute,533.11,590.41,26.66,99.45,0,6.6,98.34,8.71
2024-11-05,Southeast Asia,Storage,757.16,869.15,15.14,99.29,0,6.84,106.86,8.4
2024-11-05,Central India,Compute,475.15,515.46,23.76,99.38,0,6.52,110.93,8.63
2024-11-05,Central India,Storage,963.68,1129.18,19.27,99.41,0,6.68,121.58,8.08
2024-11-06,East US,Compute,559.88,619.57,27.99,99.54,0,6.89,94.46,8.2
2024-11-06,East US,Storage,757.75,864.81,15.16,99.63,0,6.46,100.03,8.69
2024-11-06,West Europe,Compute,602.58,674.03,30.13,99.56,0,6.68,92.46,7.96
2024-11-06,West Europe,Storage,888.01,1043.36,17.76,99.23,0,6.68,87.86,8.75
2024-11-06,Southeast Asia,Compute,548.57,652.48,27.43,99.41,0,6.57,98.77,8.17
2024-11-06,Southeast Asia,Storage,795.27,841.98,15.91,99.38,0,6.09,99.61,8.43
2024-11-06,Central India,Compute,582.82,638.37,29.14,99.34,0,6.3,118.14,8.71
2024-11-06,Central India,Storage,753.78,794.53,15.08,99.31,0,6.09,119.44,8.17
2024-11-07,East US,Compute,631.57,719.59,31.58,99.3,0,6.68,98.22,8.45
2024-11-07,East US,Storage,865.51,918.09,17.31,99.23,0,6.49,86.28,8.36
2024-11-07,West Europe,Compute,488.69,583.0,24.43,99.55,0,6.67,89.2,8.32
2024-11-07,West Europe,Storage,843.37,1003.73,16.87,99.59,0,6.47,95.65,8.64
2024-11-07,Southeast Asia,Compute,507.28,544.56,25.36,99.49,0,6.26,120.97,8.08
2024-11-07,Southeast Asia,Storage,910.44,1088.24,18.21,99.63,0,6.6,99.5,9.12
2024-11-07,Central India,Compute,348.67,384.11,17.43,99.75,0,6.98,105.51,7.87
2024-11-07,Central India,Storage,894.11,1017.32,17.88,99.64,0,6.8,94.28,8.62
2024-11-08,East US,Compute,494.88,527.45,24.74,99.68,0,6.24,94.27,8.73
2024-11-08,East US,Storage,819.69,900.99,16.39,99.67,0,6.57,85.67,9.08
2024-11-08,West Europe,Compute,586.67,616.07,29.33,99.52,0,6.19,109.09,8.13
2024-11-08,West Europe,Storage,756.82,904.41,15.14,99.46,0,6.58,96.96,7.97
2024-11-08,Southeast Asia,Compute,565.48,675.7,28.27,99.55,0,6.67,114.61,8.87
2024-11-08,Southeast Asia,Storage,1011.54,1190.49,20.23,99.46,0,6.47,104.44,8.36
2024-11-08,Central India,Compute,508.87,562.15,25.44,99.71,0,6.82,82.84,9.45
2024-11-08,Central India,Storage,854.44,970.68,17.09,99.41,0,6.31,104.57,8.88
2024-11-09,East US,Compute,445.72,468.52,22.29,99.46,1,6.4,98.56,9.06
2024-11-09,East US,Storage,814.82,890.44,16.3,99.59,1,6.74,103.37,7.96
2024-11-09,West Europe,Compute,534.71,572.89,26.74,99.31,1,6.87,80.07,8.19
2024-11-09,West Europe,Storage,659.95,777.93,13.2,99.39,1,6.18,81.28,8.29
2024-11-09,Southeast Asia,Compute,442.3,515.65,22.11,99.64,1,6.24,100.11,8.93
2024-11-09,Southeast Asia,Storage,981.31,1080.22,19.63,99.24,1,6.38,116.74,8.71
2024-11-09,Central India,Compute,533.0,614.74,26.65,99.69,1,6.54,100.31,7.96
2024-11-09,Central India,Storage,746.34,797.79,14.93,99.32,1,6.49,98.68,7.52
2024-11-10,East US,Compute,479.45,565.65,23.97,99.79,1,6.15,105.49,8.34
2024-11-10,East US,Storage,798.63,896.9,15.97,99.47,1,6.81,88.14,8.77
2024-11-10,West Europe,Compute,425.7,507.71,21.28,99.5,1,6.47,97.96,8.38
2024-11-10,West Europe,Storage,900.99,1027.14,18.02,99.38,1,6.56,92.45,7.68
2024-11-10,Southeast Asia,Compute,456.69,529.74,22.83,99.65,1,6.84,98.66,7.96
2024-11-10,Southeast Asia,Storage,766.81,900.82,15.34,99.32,1,5.98,105.53,9.0
2024-11-10,Central India,Compute,431.44,502.46,21.57,99.43,1,6.61,95.88,7.76
2024-11-10,Central India,Storage,795.35,883.12,15.91,99.41,1,6.39,105.26,8.21
2024-11-11,East US,Compute,535.58,570.98,26.78,99.34,0,6.89,91.7,7.74
2024-11-11,East US,Storage,731.78,781.11,14.64,99.71,0,6.73,116.41,8.64
2024-11-11,West Europe,Compute,482.2,533.99,24.11,99.91,0,6.16,105.59,8.3
2024-11-11,West Europe,Storage,574.6,668.66,11.49,99.54,0,7.12,93.17,8.73
2024-11-11,Southeast Asia,Compute,472.36,504.08,23.62,99.56,0,6.01,112.44,8.67
2024-11-11,Southeast Asia,Storage,923.29,1055.33,18.47,99.45,0,6.5,95.06,8.25
2024-11-11,Central India,Compute,451.26,504.3,22.56,99.66,0,6.22,96.13,9.17
2024-11-11,Central India,Storage,815.4,874.66,16.31,99.48,0,6.78,103.76,8.82
2024-11-12,East US,Compute,484.75,518.88,24.24,99.3,0,7.11,106.05,7.99
2024-11-12,East US,Storage,880.89,969.33,17.62,99.84,0,6.03,95.47,8.72
2024-11-12,West Europe,Compute,597.07,634.75,29.85,99.46,0,6.15,100.42,9.18
2024-11-12,West Europe,Storage,839.4,911.2,16.79,99.41,0,6.78,98.46,7.72
2024-11-12,Southeast Asia,Compute,572.94,632.31,28.65,99.24,0,6.44,94.68,8.44
2024-11-12,Southeast Asia,Storage,777.33,828.48,15.55,99.46,0,6.36,102.16,7.8
2024-11-12,Central India,Compute,424.67,504.81,21.23,99.93,0,6.74,107.71,8.16
2024-11-12,Central India,Storage,685.4,769.78,13.71,99.39,0,6.42,98.3,8.3
2024-11-13,East US,Compute,479.92,522.3,24.0,99.35,0,6.7,69.71,8.69
2024-11-13,East US,Storage,798.14,904.27,15.96,99.45,0,6.14,80.6,7.95
2024-11-13,West Europe,Compute,534.68,573.81,26.73,99.79,0,5.99,101.1,8.75
2024-11-13,West Europe,Storage,777.47,860.73,15.55,99.74,0,6.45,101.83,8.0
2024-11-13,Southeast Asia,Compute,425.28,499.48,21.26,99.86,0,6.48,106.86,8.47
2024-11-13,Southeast Asia,Storage,565.04,654.58,11.3,99.27,0,6.7,107.73,7.73
2024-11-13,Central India,Compute,485.67,556.24,24.28,99.68,0,6.47,93.31,9.13
2024-11-13,Central India,Storage,835.9,892.88,16.72,99.14,0,6.34,110.44,8.05
2024-11-14,East US,Compute,436.85,486.69,21.84,99.73,0,6.7,99.44,8.82
2024-11-14,East US,Storage,855.77,1013.03,17.12,99.36,0,5.92,106.22,8.95
2024-11-14,West Europe,Compute,501.48,554.63,25.07,99.68,0,6.49,95.02,7.92
2024-11-14,West Europe,Storage,908.69,1017.19,18.17,99.64,0,6.29,101.47,8.24
2024-11-14,Southeast Asia,Compute,490.13,577.38,24.51,99.48,0,7.26,96.89,8.82
2024-11-14,Southeast Asia,Storage,925.02,1072.68,18.5,99.6,0,6.94,86.92,8.06
2024-11-14,Central India,Compute,470.89,510.15,23.54,99.44,0,6.21,105.1,8.32
2024-11-14,Central India,Storage,755.72,872.86,15.11,99.48,0,6.18,92.78,7.86
2024-11-15,East US,Compute,525.56,628.49,26.28,99.59,0,6.44,102.78,8.59
2024-11-15,East US,Storage,920.25,1098.24,18.4,99.49,0,6.13,101.53,8.49
2024-11-15,West Europe,Compute,518.22,564.07,25.91,99.58,0,6.66,102.17,8.79
2024-11-15,West Europe,Storage,790.55,876.9,15.81,99.52,0,5.91,108.39,8.34
2024-11-15,Southeast Asia,Compute,422.21,496.69,21.11,99.45,0,6.25,92.12,9.36
2024-11-15,Southeast Asia,Storage,808.38,951.91,16.17,99.45,0,6.13,91.58,7.97
2024-11-15,Central India,Compute,551.3,580.23,27.56,99.16,0,6.12,96.34,8.44
2024-11-15,Central India,Storage,857.87,1012.47,17.16,99.61,0,6.34,87.69,8.24
2024-11-16,East US,Compute,552.87,663.1,27.64,99.65,1,6.35,103.92,8.14
2024-11-16,East US,Storage,662.38,708.08,13.25,99.53,1,6.94,101.23,8.71
2024-11-16,West Europe,Compute,472.96,507.21,23.65,99.51,1,6.88,96.49,8.61
2024-11-16,West Europe,Storage,830.45,901.64,16.61,99.05,1,6.83,82.89,8.55
2024-11-16,Southeast Asia,Compute,633.84,673.26,31.69,99.49,1,6.76,110.22,8.3
2024-11-16,Southeast Asia,Storage,902.1,955.55,18.04,99.28,1,6.46,95.81,8.47
2024-11-16,Central India,Compute,476.58,500.65,23.83,99.46,1,6.03,103.3,8.47
2024-11-16,Central India,Storage,915.23,971.25,18.3,99.46,1,6.81,111.51,7.71
2024-11-17,East US,Compute,544.66,622.19,27.23,99.66,1,6.27,91.36,8.83
2024-11-17,East US,Storage,872.82,931.67,17.46,99.61,1,6.2,111.57,7.39
2024-11-17,West Europe,Compute,580.91,680.16,29.05,99.61,1,6.6,82.37,8.16
2024-11-17,West Europe,Storage,888.09,953.89,17.76,99.53,1,6.28,102.71,8.09
2024-11-17,Southeast Asia,Compute,564.3,666.71,28.22,99.81,1,6.74,97.59,9.25
2024-11-17,Southeast Asia,Storage,690.23,728.09,13.8,99.14,1,6.69,100.86,8.9
2024-11-17,Central India,Compute,544.2,633.79,27.21,99.52,1,6.2,73.34,7.83
2024-11-17,Central India,Storage,866.89,921.76,17.34,99.71,1,6.29,94.12,8.21
2024-11-18,East US,Compute,548.12,626.01,27.41,99.29,0,6.17,111.78,8.34
2024-11-18,East US,Storage,896.17,1010.03,17.92,99.59,0,6.55,81.14,8.6
