timestamp,region,service_type,usage_units,predicted_usage,provisioned_capacity,cost_usd,availability_pct,forecast_generated_at
2022-06-10 11:00:00,UK-South, Compute     ,438.04,274.7080065106222,500.61,135.79,99.78,2026-04-01T18:44:09.829995
2022-06-11 01:00:00,UK-South, Compute     ,477.7,274.7080065106222,386.31,116.61,98.71,2026-04-01T18:44:09.829995
2022-06-11 16:00:00,East-Asia, Storage     ,271.27,274.7080065106222,219.21,154.26,95.35,2026-04-01T18:44:09.829995
2022-06-11 17:00:00,East-US, Storage     ,240.87,274.7080065106222,548.5,115.05,99.12,2026-04-01T18:44:09.829995
2022-06-11 23:00:00,East-US, Compute     ,307.86,274.7080065106222,345.12,77.44,97.39,2026-04-01T18:44:09.829995
2022-06-12 03:00:00,East-Asia, Storage     ,384.35,274.7080065106222,284.85,105.95,95.05,2026-04-01T18:44:09.829995
2022-06-12 04:00:00,West-US, Compute     ,63.99,274.7080065106222,245.73,249.56,97.68,2026-04-01T18:44:09.829995
2022-06-12 18:00:00,Central-India, Compute     ,73.51,274.7080065106222,166.58,212.94,95.52,2026-04-01T18:44:09.829995
2022-06-13 04:00:00,East-Asia, Storage     ,191.04,274.7080065106222,161.06,50.66,98.68,2026-04-01T18:44:09.829995
2022-06-13 05:00:00,West-US, Storage     ,163.55,274.7080065106222,293.72,146.3,98.38,2026-04-01T18:44:09.829995
2022-06-13 05:00:00,Central-India, Compute     ,361.97,274.7080065106222,145.75,247.76,95.6,2026-04-01T18:44:09.829995
2022-06-13 13:00:00,UK-South, Compute     ,64.43,274.7080065106222,163.63,214.87,97.33,2026-04-01T18:44:09.829995
2022-06-13 14:00:00,UK-South, Compute     ,195.92,274.7080065106222,577.71,48.84,97.44,2026-04-01T18:44:09.829995
2022-06-13 14:00:00,Central-India, Storage     ,72.08,274.7080065106222,195.18,112.12,98.18,2026-04-01T18:44:09.829995
2022-06-13 16:00:00,East-Asia, Storage     ,107.43,274.7080065106222,245.45,45.83,99.75,2026-04-01T18:44:09.829995
2022-06-13 21:00:00,East-Asia, Compute     ,87.56,274.7080065106222,501.2,242.77,98.93,2026-04-01T18:44:09.829995
2022-06-14 11:00:00,UK-South, Compute     ,448.43,274.7080065106222,181.56,262.34,98.32,2026-04-01T18:44:09.829995
2022-06-14 17:00:00,East-US, Storage     ,140.03,274.7080065106222,542.06,243.54,96.67,2026-04-01T18:44:09.829995
2022-06-14 22:00:00,West-US, Storage     ,287.38,274.7080065106222,344.5,102.8,97.25,2026-04-01T18:44:09.829995
2022-06-15 01:00:00,Central-India, Compute     ,135.85,274.7080065106222,474.71,229.25,97.71,2026-04-01T18:44:09.829995
2022-06-15 02:00:00,UK-South, Storage     ,230.18,274.7080065106222,255.14,163.23,95.22,2026-04-01T18:44:09.829995
2022-06-15 08:00:00,East-Asia, Storage     ,250.08,274.7080065106222,120.06,188.27,99.93,2026-04-01T18:44:09.829995
2022-06-15 12:00:00,East-Asia, Storage     ,287.33,274.7080065106222,516.4,251.88,99.88,2026-04-01T18:44:09.829995
2022-06-15 17:00:00,West-US, Storage     ,196.58,274.7080065106222,160.67,282.7,97.9,2026-04-01T18:44:09.829995
2022-06-15 23:00:00,West-US, Compute     ,414.44,274.7080065106222,271.8,223.6,96.33,2026-04-01T18:44:09.829995
2022-06-16 13:00:00,West-US, Storage     ,387.16,274.7080065106222,285.48,211.48,98.95,2026-04-01T18:44:09.829995
2022-06-16 19:00:00,West-US, Compute     ,170.94,274.7080065106222,589.21,268.11,99.05,2026-04-01T18:44:09.829995
2022-06-16 19:00:00,Central-India, Compute     ,195.03,274.7080065106222,364.02,260.27,99.61,2026-04-01T18:44:09.829995
2022-06-16 21:00:00,West-US, Storage     ,470.87,274.7080065106222,574.24,156.49,95.46,2026-04-01T18:44:09.829995
2022-06-17 00:00:00,East-US, Storage     ,492.65,274.7080065106222,425.74,142.13,97.54,2026-04-01T18:44:09.829995
2022-06-17 03:00:00,UK-South, Compute     ,134.67,274.7080065106222,120.97,194.77,96.82,2026-04-01T18:44:09.829995
2022-06-17 04:00:00,West-US, Compute     ,109.85,274.7080065106222,350.61,63.37,95.08,2026-04-01T18:44:09.829995
2022-06-17 07:00:00,West-US, Storage     ,421.39,274.7080065106222,448.66,100.91,96.82,2026-04-01T18:44:09.829995
2022-06-17 07:00:00,West-US, Compute     ,116.39,274.7080065106222,143.88,106.57,99.84,2026-04-01T18:44:09.829995
2022-06-17 14:00:00,West-US, Compute     ,279.6,274.7080065106222,105.23,23.53,99.95,2026-04-01T18:44:09.829995
2022-06-17 22:00:00,East-US, Storage     ,377.13,274.7080065106222,536.68,82.44,97.81,2026-04-01T18:44:09.829995
2022-06-18 11:00:00,West-US, Storage     ,91.59,274.7080065106222,304.99,23.61,97.79,2026-04-01T18:44:09.829995
2022-06-18 16:00:00,UK-South, Storage     ,390.6,274.7080065106222,128.13,24.68,99.47,2026-04-01T18:44:09.829995
2022-06-18 20:00:00,West-US, Compute     ,271.47,274.7080065106222,329.6,140.97,98.45,2026-04-01T18:44:09.829995
2022-06-19 03:00:00,East-US, Compute     ,334.67,274.7080065106222,460.76,25.44,96.51,2026-04-01T18:44:09.829995
2022-06-19 03:00:00,West-US, Storage     ,408.68,274.7080065106222,190.87,108.61,98.54,2026-04-01T18:44:09.829995
2022-06-19 04:00:00,UK-South, Storage     ,168.79,274.7080065106222,433.13,75.28,99.43,2026-04-01T18:44:09.829995
2022-06-19 12:00:00,West-US, Compute     ,488.63,274.7080065106222,483.09,219.09,98.12,2026-04-01T18:44:09.829995
2022-06-19 19:00:00,East-US, Storage     ,95.18,274.7080065106222,288.09,39.29,98.85,2026-04-01T18:44:09.829995
2022-06-19 23:00:00,East-US, Storage     ,259.76,274.7080065106222,496.56,173.29,97.52,2026-04-01T18:44:09.829995
2022-06-20 17:00:00,West-US, Compute     ,435.4,274.7080065106222,494.44,290.77,98.19,2026-04-01T18:44:09.829995
2022-06-21 02:00:00,Central-India, Compute     ,203.3,274.7080065106222,377.35,163.29,96.04,2026-04-01T18:44:09.829995
2022-06-21 03:00:00,UK-South, Storage     ,268.72,274.7080065106222,476.49,271.58,99.2,2026-04-01T18:44:09.829995
2022-06-21 05:00:00,East-US, Storage     ,218.6,274.7080065106222,574.16,84.57,96.85,2026-04-01T18:44:09.829995
2022-06-21 07:00:00,UK-South, Compute     ,74.9,274.7080065106222,505.58,179.18,96.33,2026-04-01T18:44:09.829995
2022-06-21 10:00:00,East-US, Compute     ,478.93,274.7080065106222,373.03,232.24,97.36,2026-04-01T18:44:09.829995
2022-06-21 11:00:00,Central-India, Compute     ,173.17,274.7080065106222,593.43,161.49,96.54,2026-04-01T18:44:09.829995
2022-06-21 16:00:00,Central-India, Storage     ,409.49,274.7080065106222,255.35,110.3,97.41,2026-04-01T18:44:09.829995
2022-06-21 16:00:00,East-US, Storage     ,116.31,274.7080065106222,524.84,145.98,96.19,2026-04-01T18:44:09.829995
2022-06-22 01:00:00,West-US, Compute     ,115.28,274.7080065106222,364.88,88.36,97.79,2026-04-01T18:44:09.829995
2022-06-22 03:00:00,West-US, Storage     ,372.77,274.7080065106222,182.78,175.6,96.69,2026-04-01T18:44:09.829995
2022-06-22 15:00:00,West-US, Storage     ,201.58,274.7080065106222,240.58,212.58,98.81,2026-04-01T18:44:09.829995
2022-06-22 17:00:00,West-US, Compute     ,444.22,274.7080065106222,380.71,138.72,95.8,2026-04-01T18:44:09.829995
2022-06-22 22:00:00,East-Asia, Storage     ,170.53,274.7080065106222,368.87,21.29,95.23,2026-04-01T18:44:09.829995
2022-06-23 01:00:00,Central-India, Compute     ,206.61,274.7080065106222,533.73,290.3,96.71,2026-04-01T18:44:09.829995
2022-06-23 12:00:00,East-Asia, Storage     ,106.39,274.7080065106222,130.61,251.6,99.45,2026-04-01T18:44:09.829995
2022-06-23 12:00:00,UK-South, Storage     ,55.33,274.7080065106222,423.9,96.02,99.48,2026-04-01T18:44:09.829995
2022-06-24 05:00:00,East-Asia, Compute     ,244.96,274.7080065106222,374.24,94.06,99.63,2026-04-01T18:44:09.829995
2022-06-24 10:00:00,West-US, Storage     ,244.14,274.7080065106222,514.14,189.52,95.71,2026-04-01T18:44:09.829995
2022-06-24 10:00:00,UK-South, Compute     ,496.95,274.7080065106222,251.26,97.88,97.61,2026-04-01T18:44:09.829995
2022-06-24 15:00:00,Central-India, Compute     ,91.44,274.7080065106222,528.48,273.59,95.17,2026-04-01T18:44:09.829995
2022-06-25 06:00:00,West-US, Compute     ,294.59,274.7080065106222,451.53,269.86,96.27,2026-04-01T18:44:09.829995
2022-06-25 12:00:00,UK-South, Compute     ,181.81,274.7080065106222,409.57,174.5,98.33,2026-04-01T18:44:09.829995
2022-06-25 12:00:00,West-US, Compute     ,307.91,274.7080065106222,134.21,200.67,96.74,2026-04-01T18:44:09.829995
2022-06-25 15:00:00,East-US, Storage     ,168.91,274.7080065106222,281.21,244.29,97.0,2026-04-01T18:44:09.829995
2022-06-25 17:00:00,West-US, Storage     ,57.72,274.7080065106222,431.75,123.93,98.81,2026-04-01T18:44:09.829995
2022-06-25 17:00:00,UK-South, Storage     ,286.56,274.7080065106222,510.42,57.76,98.18,2026-04-01T18:44:09.829995
2022-06-25 22:00:00,West-US, Storage     ,101.41,274.7080065106222,253.2,77.32,99.44,2026-04-01T18:44:09.829995
2022-06-26 00:00:00,UK-South, Storage     ,112.58,274.7080065106222,189.75,67.22,95.55,2026-04-01T18:44:09.829995
2022-06-26 03:00:00,East-Asia, Storage     ,439.34,274.7080065106222,262.23,238.29,98.56,2026-04-01T18:44:09.829995
2022-06-26 06:00:00,East-US, Storage     ,282.96,274.7080065106222,562.62,167.49,98.91,2026-04-01T18:44:09.829995
2022-06-26 07:00:00,East-US, Compute     ,238.03,274.7080065106222,150.21,33.61,98.53,2026-04-01T18:44:09.829995
2022-06-26 12:00:00,UK-South, Storage     ,319.43,274.7080065106222,306.53,176.58,98.95,2026-04-01T18:44:09.829995
2022-06-26 13:00:00,East-Asia, Compute     ,259.84,274.7080065106222,328.65,64.72,97.17,2026-04-01T18:44:09.829995
2022-06-26 15:00:00,East-Asia, Storage     ,64.41,274.7080065106222,244.17,275.92,99.18,2026-04-01T18:44:09.829995
2022-06-27 05:00:00,UK-South, Compute     ,165.38,274.7080065106222,295.95,248.3,99.17,2026-04-01T18:44:09.829995
2022-06-27 17:00:00,East-Asia, Storage     ,74.65,274.7080065106222,216.46,120.12,98.89,2026-04-01T18:44:09.829995
2022-06-27 23:00:00,UK-South, Compute     ,284.67,274.7080065106222,108.32,110.35,97.84,2026-04-01T18:44:09.829995
2022-06-28 00:00:00,East-Asia, Storage     ,249.17,274.7080065106222,320.33,232.48,96.92,2026-04-01T18:44:09.829995
2022-06-28 14:00:00,UK-South, Compute     ,324.44,274.7080065106222,146.93,74.66,99.18,2026-04-01T18:44:09.829995
2022-06-28 14:00:00,Central-India, Compute     ,178.19,274.7080065106222,581.37,70.79,96.36,2026-04-01T18:44:09.829995
2022-06-28 18:00:00,East-Asia, Storage     ,419.1,274.7080065106222,223.25,251.77,95.82,2026-04-01T18:44:09.829995
2022-06-28 19:00:00,West-US, Compute     ,256.93,274.7080065106222,547.65,189.93,96.8,2026-04-01T18:44:09.829995
2022-06-29 01:00:00,East-US, Storage     ,339.3,274.7080065106222,224.81,131.57,98.23,2026-04-01T18:44:09.829995
2022-06-29 09:00:00,East-US, Storage     ,365.7,274.7080065106222,486.32,71.73,98.25,2026-04-01T18:44:09.829995
2022-06-29 11:00:00,East-US, Storage     ,393.35,274.7080065106222,327.25,66.91,96.14,2026-04-01T18:44:09.829995
2022-06-29 14:00:00,West-US, Compute     ,189.91,274.7080065106222,404.72,124.97,95.11,2026-04-01T18:44:09.829995
2022-06-29 18:00:00,UK-South, Compute     ,239.73,274.7080065106222,188.72,206.71,99.36,2026-04-01T18:44:09.829995
2022-06-29 20:00:00,West-US, Storage     ,205.37,274.7080065106222,337.38,265.82,98.07,2026-04-01T18:44:09.829995
2022-06-30 01:00:00,West-US, Compute     ,165.22,274.7080065106222,231.76,135.94,97.83,2026-04-01T18:44:09.829995
2022-06-30 07:00:00,East-Asia, Storage     ,86.84,274.7080065106222,567.42,290.91,95.73,2026-04-01T18:44:09.829995
2022-07-01 05:00:00,Central-India, Storage     ,233.03,274.7080065106222,198.29,81.17,100.0,2026-04-01T18:44:09.829995
2022-07-01 12:00:00,UK-South, Storage     ,418.01,274.7080065106222,318.35,176.37,96.8,2026-04-01T18:44:09.829995
2022-07-01 17:00:00,Central-India, Compute     ,56.85,274.7080065106222,276.94,269.64,97.46,2026-04-01T18:44:09.829995
2022-07-01 21:00:00,East-Asia, Compute     ,372.37,274.7080065106222,135.08,92.57,95.7,2026-04-01T18:44:09.829995
2022-07-01 23:00:00,East-US, Storage     ,296.03,274.7080065106222,316.85,134.89,95.07,2026-04-01T18:44:09.829995
2022-07-02 03:00:00,UK-South, Compute     ,451.77,274.7080065106222,515.45,108.68,99.32,2026-04-01T18:44:09.829995
2022-07-02 12:00:00,West-US, Compute     ,289.48,274.7080065106222,313.02,91.26,97.53,2026-04-01T18:44:09.829995
2022-07-02 21:00:00,West-US, Compute     ,78.95,274.7080065106222,411.59,186.4,99.76,2026-04-01T18:44:09.829995
2022-07-03 04:00:00,West-US, Compute     ,58.86,274.7080065106222,390.27,93.88,98.65,2026-04-01T18:44:09.829995
2022-07-03 16:00:00,East-Asia, Storage     ,381.92,274.7080065106222,351.07,174.61,97.47,2026-04-01T18:44:09.829995
2022-07-03 19:00:00,East-US, Storage     ,99.72,274.7080065106222,544.7,88.9,99.81,2026-04-01T18:44:09.829995
2022-07-04 02:00:00,Central-India, Storage     ,299.2,274.7080065106222,572.45,138.46,96.59,2026-04-01T18:44:09.829995
2022-07-04 07:00:00,East-US, Compute     ,299.1,274.7080065106222,196.26,116.44,97.17,2026-04-01T18:44:09.829995
2022-07-04 08:00:00,East-Asia, Compute     ,134.42,274.7080065106222,122.92,226.07,95.62,2026-04-01T18:44:09.829995
2022-07-04 08:00:00,East-Asia, Compute     ,240.29,274.7080065106222,459.39,251.01,97.53,2026-04-01T18:44:09.829995
2022-07-04 16:00:00,UK-South, Compute     ,403.75,274.7080065106222,582.11,270.57,98.66,2026-04-01T18:44:09.829995
2022-07-05 00:00:00,East-US, Storage     ,349.26,274.7080065106222,276.59,25.45,99.03,2026-04-01T18:44:09.829995
2022-07-05 16:00:00,West-US, Storage     ,143.76,274.7080065106222,363.28,86.62,98.38,2026-04-01T18:44:09.829995
2022-07-05 21:00:00,East-US, Storage     ,347.29,274.7080065106222,174.29,245.72,97.05,2026-04-01T18:44:09.829995
2022-07-06 00:00:00,East-US, Compute     ,81.61,274.7080065106222,136.85,201.27,98.57,2026-04-01T18:44:09.829995
2022-07-06 02:00:00,Central-India, Compute     ,295.15,274.7080065106222,207.3,39.72,96.96,2026-04-01T18:44:09.829995
2022-07-06 06:00:00,East-Asia, Storage     ,447.19,274.7080065106222,567.27,46.33,97.75,2026-04-01T18:44:09.829995
2022-07-06 10:00:00,East-Asia, Storage     ,50.98,274.7080065106222,458.96,133.21,98.58,2026-04-01T18:44:09.829995
2022-07-06 10:00:00,UK-South, Storage     ,367.15,274.7080065106222,399.06,116.3,95.23,2026-04-01T18:44:09.829995
2022-07-06 13:00:00,West-US, Storage     ,262.82,274.7080065106222,380.77,223.57,96.89,2026-04-01T18:44:09.829995
2022-07-06 15:00:00,Central-India, Compute     ,175.69,274.7080065106222,266.45,258.04,97.26,2026-04-01T18:44:09.829995
2022-07-06 21:00:00,East-Asia, Compute     ,277.35,274.7080065106222,159.86,188.98,98.63,2026-04-01T18:44:09.829995
2022-07-07 10:00:00,East-Asia, Storage     ,58.22,274.7080065106222,585.27,197.48,98.86,2026-04-01T18:44:09.829995
2022-07-07 10:00:00,East-US, Storage     ,294.31,274.7080065106222,520.73,135.74,99.83,2026-04-01T18:44:09.829995
2022-07-07 13:00:00,West-US, Storage     ,229.28,274.7080065106222,448.69,275.43,96.22,2026-04-01T18:44:09.829995
2022-07-07 21:00:00,West-US, Compute     ,89.42,274.7080065106222,497.0,54.16,97.99,2026-04-01T18:44:09.829995
2022-07-08 07:00:00,West-US, Storage     ,432.23,274.7080065106222,576.05,298.36,98.6,2026-04-01T18:44:09.829995
2022-07-08 09:00:00,West-US, Storage     ,270.66,274.7080065106222,101.28,46.46,98.8,2026-04-01T18:44:09.829995
2022-07-08 11:00:00,Central-India, Storage     ,373.26,274.7080065106222,533.47,282.63,99.09,2026-04-01T18:44:09.829995
2022-07-08 12:00:00,East-US, Compute     ,145.31,274.7080065106222,108.55,168.44,98.62,2026-04-01T18:44:09.829995
2022-07-09 00:00:00,East-US, Compute     ,377.76,274.7080065106222,188.88,265.95,99.6,2026-04-01T18:44:09.829995
2022-07-09 22:00:00,East-US, Storage     ,100.33,274.7080065106222,144.37,37.6,99.9,2026-04-01T18:44:09.829995
2022-07-09 23:00:00,East-US, Compute     ,229.39,274.7080065106222,563.25,119.93,99.47,2026-04-01T18:44:09.829995
2022-07-10 03:00:00,Central-India, Compute     ,50.46,274.7080065106222,200.72,40.88,97.5,2026-04-01T18:44:09.829995
2022-07-10 04:00:00,Central-India, Storage     ,354.38,274.7080065106222,406.27,81.33,97.58,2026-04-01T18:44:09.829995
2022-07-10 04:00:00,East-Asia, Compute     ,131.11,274.7080065106222,362.38,141.98,96.84,2026-04-01T18:44:09.829995
2022-07-10 04:00:00,UK-South, Storage     ,374.17,274.7080065106222,347.14,152.89,98.72,2026-04-01T18:44:09.829995
2022-07-10 04:00:00,UK-South, Storage     ,354.38,274.7080065106222,576.14,110.88,97.64,2026-04-01T18:44:09.829995
2022-07-10 11:00:00,West-US, Compute     ,189.16,274.7080065106222,393.66,25.76,97.31,2026-04-01T18:44:09.829995
2022-07-10 13:00:00,UK-South, Storage     ,385.51,274.7080065106222,195.42,235.48,95.54,2026-04-01T18:44:09.829995
2022-07-10 21:00:00,Central-India, Compute     ,489.95,274.7080065106222,227.63,294.44,96.41,2026-04-01T18:44:09.829995
2022-07-11 06:00:00,Central-India, Compute     ,310.85,274.7080065106222,466.23,186.52,95.64,2026-04-01T18:44:09.829995
2022-07-11 20:00:00,East-Asia, Storage     ,158.12,274.7080065106222,558.38,214.21,98.1,2026-04-01T18:44:09.829995
2022-07-12 00:00:00,UK-South, Storage     ,340.52,274.7080065106222,135.62,98.63,97.91,2026-04-01T18:44:09.829995
2022-07-12 11:00:00,West-US, Compute     ,169.41,274.7080065106222,470.54,209.45,95.24,2026-04-01T18:44:09.829995
2022-07-12 12:00:00,East-Asia, Storage     ,97.93,274.7080065106222,117.52,284.01,96.69,2026-04-01T18:44:09.829995
2022-07-12 18:00:00,East-Asia, Compute     ,190.39,274.7080065106222,312.34,225.56,99.54,2026-04-01T18:44:09.829995
2022-07-13 00:00:00,Central-India, Storage     ,395.47,274.7080065106222,253.62,193.22,97.57,2026-04-01T18:44:09.829995
2022-07-13 03:00:00,Central-India, Storage     ,327.53,274.7080065106222,384.78,199.13,97.1,2026-04-01T18:44:09.829995
2022-07-13 03:00:00,East-US, Compute     ,259.67,274.7080065106222,426.26,120.08,96.09,2026-04-01T18:44:09.829995
2022-07-13 03:00:00,West-US, Compute     ,83.48,274.7080065106222,430.56,238.81,96.31,2026-04-01T18:44:09.829995
2022-07-13 03:00:00,East-Asia, Storage     ,377.89,274.7080065106222,154.98,146.56,99.93,2026-04-01T18:44:09.829995
2022-07-13 03:00:00,Central-India, Storage     ,130.69,274.7080065106222,209.6,296.94,98.89,2026-04-01T18:44:09.829995
2022-07-13 07:00:00,Central-India, Storage     ,221.95,274.7080065106222,461.5,233.17,98.64,2026-04-01T18:44:09.829995
2022-07-13 09:00:00,East-Asia, Compute     ,56.79,274.7080065106222,212.25,85.31,97.08,2026-04-01T18:44:09.829995
2022-07-13 11:00:00,UK-South, Storage     ,339.59,274.7080065106222,320.52,57.35,95.9,2026-04-01T18:44:09.829995
2022-07-13 15:00:00,East-US, Storage     ,234.91,274.7080065106222,183.11,142.19,95.96,2026-04-01T18:44:09.829995
2022-07-13 17:00:00,Central-India, Compute     ,202.92,274.7080065106222,151.01,274.73,96.98,2026-04-01T18:44:09.829995
2022-07-13 19:00:00,East-US, Storage     ,285.03,274.7080065106222,574.29,294.07,95.85,2026-04-01T18:44:09.829995
2022-07-14 01:00:00,Central-India, Compute     ,414.71,274.7080065106222,257.6,267.82,96.33,2026-04-01T18:44:09.829995
2022-07-14 01:00:00,West-US, Compute     ,227.91,274.7080065106222,151.42,90.29,96.21,2026-04-01T18:44:09.829995
2022-07-14 06:00:00,East-Asia, Storage     ,374.3,274.7080065106222,367.11,229.17,96.01,2026-04-01T18:44:09.829995
2022-07-14 12:00:00,Central-India, Compute     ,295.36,274.7080065106222,551.7,39.19,97.22,2026-04-01T18:44:09.829995
2022-07-14 12:00:00,East-Asia, Compute     ,173.63,274.7080065106222,495.58,144.54,99.95,2026-04-01T18:44:09.829995
2022-07-14 13:00:00,UK-South, Compute     ,184.99,274.7080065106222,171.41,240.93,95.16,2026-04-01T18:44:09.829995
2022-07-15 06:00:00,East-Asia, Storage     ,270.45,274.7080065106222,232.66,39.53,98.38,2026-04-01T18:44:09.829995
2022-07-15 06:00:00,Central-India, Compute     ,64.47,274.7080065106222,131.17,76.6,97.76,2026-04-01T18:44:09.829995
2022-07-15 12:00:00,West-US, Storage     ,160.0,274.7080065106222,556.36,70.76,97.38,2026-04-01T18:44:09.829995
2022-07-15 16:00:00,Central-India, Compute     ,371.33,274.7080065106222,234.32,168.96,99.43,2026-04-01T18:44:09.829995
2022-07-16 03:00:00,West-US, Storage     ,143.18,274.7080065106222,191.71,236.67,96.12,2026-04-01T18:44:09.829995
2022-07-16 03:00:00,East-Asia, Storage     ,246.93,274.7080065106222,117.43,190.84,97.5,2026-04-01T18:44:09.829995
2022-07-16 08:00:00,Central-India, Compute     ,137.06,274.7080065106222,516.26,105.29,99.24,2026-04-01T18:44:09.829995
2022-07-16 15:00:00,East-US, Compute     ,466.76,274.7080065106222,391.31,82.02,99.39,2026-04-01T18:44:09.829995
2022-07-16 15:00:00,UK-South, Compute     ,195.1,274.7080065106222,263.25,105.36,97.85,2026-04-01T18:44:09.829995
2022-07-16 17:00:00,East-Asia, Storage     ,411.77,274.7080065106222,390.87,46.8,98.5,2026-04-01T18:44:09.829995
2022-07-17 01:00:00,East-Asia, Storage     ,334.82,274.7080065106222,283.36,279.24,98.56,2026-04-01T18:44:09.829995
2022-07-17 02:00:00,East-US, Compute     ,354.15,274.7080065106222,497.77,114.41,98.57,2026-04-01T18:44:09.829995
2022-07-17 05:00:00,Central-India, Storage     ,326.3,274.7080065106222,356.8,24.7,95.79,2026-04-01T18:44:09.829995
2022-07-17 12:00:00,Central-India, Storage     ,59.74,274.7080065106222,201.64,168.43,97.46,2026-04-01T18:44:09.829995
2022-07-17 15:00:00,East-US, Storage     ,64.61,274.7080065106222,160.92,178.54,99.99,2026-04-01T18:44:09.829995
2022-07-17 19:00:00,UK-South, Storage     ,99.93,274.7080065106222,177.72,69.88,96.63,2026-04-01T18:44:09.829995
2022-07-18 06:00:00,West-US, Compute     ,485.13,274.7080065106222,572.51,118.11,98.04,2026-04-01T18:44:09.829995
2022-07-18 09:00:00,Central-India, Storage     ,464.25,274.7080065106222,470.73,255.58,98.99,2026-04-01T18:44:09.829995
2022-07-18 09:00:00,Central-India, Compute     ,335.73,274.7080065106222,533.06,132.21,98.52,2026-04-01T18:44:09.829995
2022-07-18 15:00:00,West-US, Storage     ,353.19,274.7080065106222,518.69,173.73,95.38,2026-04-01T18:44:09.829995
2022-07-19 01:00:00,Central-India, Storage     ,397.92,274.7080065106222,468.55,264.38,97.59,2026-04-01T18:44:09.829995
2022-07-19 09:00:00,Central-India, Storage     ,127.34,274.7080065106222,541.88,70.23,95.01,2026-04-01T18:44:09.829995
2022-07-19 11:00:00,Central-India, Compute     ,102.13,274.7080065106222,348.63,49.24,95.73,2026-04-01T18:44:09.829995
2022-07-19 14:00:00,East-US, Storage     ,258.15,274.7080065106222,410.47,146.7,96.08,2026-04-01T18:44:09.829995
2022-07-20 04:00:00,East-Asia, Compute     ,107.76,274.7080065106222,174.34,259.82,97.77,2026-04-01T18:44:09.829995
2022-07-20 05:00:00,Central-India, Compute     ,72.41,274.7080065106222,209.11,102.51,99.45,2026-04-01T18:44:09.829995
2022-07-20 08:00:00,UK-South, Compute     ,370.45,274.7080065106222,323.68,71.74,97.41,2026-04-01T18:44:09.829995
2022-07-20 15:00:00,UK-South, Compute     ,291.48,274.7080065106222,450.87,237.03,96.42,2026-04-01T18:44:09.829995
2022-07-21 00:00:00,East-US, Compute     ,340.39,274.7080065106222,267.59,276.71,96.47,2026-04-01T18:44:09.829995
2022-07-21 14:00:00,UK-South, Storage     ,293.44,274.7080065106222,380.99,147.27,96.78,2026-04-01T18:44:09.829995
2022-07-21 21:00:00,West-US, Storage     ,121.02,274.7080065106222,449.08,204.64,95.76,2026-04-01T18:44:09.829995
2022-07-22 04:00:00,West-US, Storage     ,187.36,274.7080065106222,281.9,167.98,96.37,2026-04-01T18:44:09.829995
2022-07-22 07:00:00,Central-India, Compute     ,162.73,274.7080065106222,173.52,143.09,95.51,2026-04-01T18:44:09.829995
2022-07-22 13:00:00,West-US, Storage     ,222.77,274.7080065106222,261.95,150.53,98.02,2026-04-01T18:44:09.829995
2022-07-22 15:00:00,East-Asia, Compute     ,56.69,274.7080065106222,200.63,180.43,95.76,2026-04-01T18:44:09.829995
2022-07-22 21:00:00,East-US, Storage     ,88.08,274.7080065106222,175.51,86.98,98.9,2026-04-01T18:44:09.829995
2022-07-23 03:00:00,East-US, Storage     ,222.85,274.7080065106222,540.5,180.17,96.68,2026-04-01T18:44:09.829995
2022-07-23 03:00:00,Central-India, Storage     ,167.25,274.7080065106222,186.54,247.81,98.02,2026-04-01T18:44:09.829995
2022-07-23 13:00:00,Central-India, Compute     ,207.59,274.7080065106222,169.02,85.82,96.09,2026-04-01T18:44:09.829995
2022-07-23 22:00:00,Central-India, Storage     ,405.96,274.7080065106222,150.2,77.11,97.55,2026-04-01T18:44:09.829995
2022-07-24 03:00:00,East-Asia, Compute     ,241.08,274.7080065106222,451.42,203.98,98.57,2026-04-01T18:44:09.829995
2022-07-24 13:00:00,UK-South, Compute     ,413.38,274.7080065106222,259.43,143.41,98.53,2026-04-01T18:44:09.829995
2022-07-24 17:00:00,UK-South, Compute     ,253.48,274.7080065106222,156.14,136.98,97.46,2026-04-01T18:44:09.829995
2022-07-24 19:00:00,East-Asia, Storage     ,119.29,274.7080065106222,196.56,132.84,97.52,2026-04-01T18:44:09.829995
2022-07-25 06:00:00,UK-South, Compute     ,201.22,274.7080065106222,399.62,158.93,98.24,2026-04-01T18:44:09.829995
2022-07-25 09:00:00,East-Asia, Compute     ,398.86,274.7080065106222,494.22,74.93,97.65,2026-04-01T18:44:09.829995
2022-07-25 23:00:00,East-Asia, Compute     ,100.08,274.7080065106222,113.81,255.29,95.65,2026-04-01T18:44:09.829995
2022-07-25 23:00:00,Central-India, Storage     ,123.87,274.7080065106222,381.14,54.17,97.49,2026-04-01T18:44:09.829995
2022-07-26 01:00:00,East-Asia, Storage     ,95.02,274.7080065106222,403.86,43.61,98.18,2026-04-01T18:44:09.829995
2022-07-26 07:00:00,East-Asia, Compute     ,383.2,274.7080065106222,428.39,170.68,95.63,2026-04-01T18:44:09.829995
2022-07-26 07:00:00,UK-South, Storage     ,250.92,274.7080065106222,501.81,248.79,96.22,2026-04-01T18:44:09.829995
2022-07-26 12:00:00,East-US, Storage     ,268.27,274.7080065106222,431.6,266.11,97.2,2026-04-01T18:44:09.829995
