timestamp          , region       , service_type, usage_units, provisioned_capacity, cost_usd, availability_pct, is_holiday, economic_growth_index, marketing_index, it_spending_growth
2021-04-16 10:00:00, East US      , Storage     ,      296.18,               325.14,   274.44,            96.95,        0.0,                  6.33,            4.79,               8.87
2023-02-04 08:00:00, UK South     , Storage     ,      479.76,               330.51,    96.52,            99.76,        0.0,                  7.76,            5.64,               8.06
2023-02-04 08:00:00, UK South     , Storage     ,      273.52,               334.69,   193.21,            97.19,        1.0,                  7.48,            4.76,               9.01
2022-12-28 08:00:00, East Asia    , Compute     ,      227.11,               540.74,    39.21,            97.76,        0.0,                  5.22,            8.76,               8.21
2021-08-29 12:00:00, East Asia    , Compute     ,      267.46,               509.31,   126.59,            98.74,        0.0,                  6.19,            8.16,               7.63
2022-10-07 20:00:00, East Asia    , Compute     ,      405.6 ,               414.78,   146.2 ,            98.63,        0.0,                  5.65,            3.79,              11.26
2023-02-28 01:00:00, UK South     , Compute     ,      264.77,               458.24,   187.95,            97.91,        0.0,                  4.73,            5.6 ,               5.49
2022-10-19 07:00:00, West US      , Storage     ,      402.47,               121.4 ,   167.08,            99.3 ,        0.0,                  3.72,            4.88,               3.85
2021-05-04 12:00:00, UK South     , Storage     ,      244.26,               472.0 ,   149.22,            98.12,        0.0,                  7.02,            1.5 ,               9.95
2021-10-25 09:00:00, Central India, Storage     ,      163.4 ,               343.08,   288.7 ,            99.37,        0.0,                  3.45,            7.73,               3.3
2022-12-24 19:00:00, UK South     , Compute     ,      196.91,               258.87,    71.81,            96.51,        0.0,                  6.05,            2.63,               8.8
2022-12-07 00:00:00, UK South     , Storage     ,       85.02,               169.89,    64.24,            95.66,        0.0,                  5.97,            9.41,               7.5
2022-08-02 19:00:00, East US      , Compute     ,      273.82,               137.6 ,   219.76,            99.1 ,        0.0,                  4.67,            4.58,               2.01
2021-11-02 20:00:00, East US      , Compute     ,      116.65,               122.44,    40.87,            96.91,        0.0,                  3.68,            6.6 ,               4.4
2023-09-09 19:00:00, East US      , Compute     ,      415.2 ,               180.9 ,   155.21,            98.26,        0.0,                  7.0 ,            8.36,               6.96
2021-11-28 23:00:00, UK South     , Storage     ,      239.27,               115.07,   155.53,            98.69,        0.0,                  5.31,            2.62,               5.3
2022-06-02 07:00:00, West US      , Compute     ,      394.25,               466.32,   106.81,            96.63,        0.0,                  6.63,            5.87,               6.27
2022-05-10 15:00:00, West US      , Compute     ,      479.51,               224.31,   280.52,            97.53,        0.0,                  3.08,            3.14,               8.01
2022-05-12 12:00:00, Central India, Compute     ,      432.27,               284.37,    99.11,            99.47,        1.0,                  3.37,            5.59,               9.31
2021-12-30 22:00:00, West US      , Storage     ,      478.16,               511.36,   100.76,            99.4 ,        0.0,                  3.88,            6.21,               3.51
2021-02-05 05:00:00, West US      , Compute     ,      305.57,               157.33,    85.6 ,            98.75,        0.0,                  3.57,            2.52,               4.83
2023-07-13 09:00:00, Central India, Storage     ,      124.4 ,               517.8 ,    60.82,            98.81,        0.0,                  3.96,            6.23,               8.36
2023-03-21 04:00:00, East Asia    , Compute     ,      470.93,               419.77,   121.92,            99.49,        0.0,                  6.43,            5.09,               7.88
2023-07-20 11:00:00, East US      , Compute     ,      440.83,               271.01,   210.65,            98.68,        0.0,                  3.23,            5.7 ,               9.37
2021-04-14 22:00:00, East US      , Compute     ,      438.99,               158.9 ,   227.81,            96.7 ,        0.0,                  3.19,            9.14,               8.41
2022-06-13 05:00:00, Central India, Compute     ,      361.97,               145.75,   247.76,            95.6 ,        0.0,                  3.16,            5.35,               5.3
2023-03-07 23:00:00, West US      , Storage     ,      331.21,               267.76,    75.31,            97.11,        0.0,                  6.49,            5.29,               6.99
2023-02-01 04:00:00, East Asia    , Storage     ,       56.63,               170.17,    29.98,            95.44,        0.0,                  5.68,            5.23,              10.85
2022-05-29 18:00:00, Central India, Compute     ,      386.62,               233.86,   292.91,            95.58,        0.0,                  4.85,            6.61,               3.86
2023-05-14 21:00:00, East US      , Compute     ,       91.19,               126.48,    24.01,            99.75,        0.0,                  6.38,            4.31,               5.77
2021-08-04 19:00:00, UK South     , Compute     ,      166.89,               397.5 ,   288.99,            98.38,        1.0,                  5.77,            8.21,              10.42
2021-10-03 10:00:00, West US      , Storage     ,      298.17,               172.64,   252.07,            99.26,        0.0,                  3.04,            3.57,               5.64
2021-09-25 22:00:00, UK South     , Compute     ,      253.28,               478.37,   275.38,            98.21,        0.0,                  7.19,            3.7 ,               6.12
2021-10-26 02:00:00, Central India, Storage     ,       57.1 ,               209.09,   128.41,            97.09,        0.0,                  4.75,            6.3 ,               5.19
2022-07-31 04:00:00, East US      , Storage     ,      420.79,               498.99,    75.22,            95.13,        0.0,                  5.0 ,            3.34,              11.0
2022-02-27 17:00:00, East Asia    , Storage     ,      445.46,               194.94,   189.81,            99.78,        0.0,                  6.91,            1.81,               8.63
2021-09-28 08:00:00, UK South     , Storage     ,      356.84,               460.68,   227.55,            95.35,        0.0,                  3.94,            2.85,               4.09
2023-05-31 01:00:00, East Asia    , Compute     ,      356.84,               266.54,    56.64,            95.35,        1.0,                  3.05,            9.22,               9.5
2023-08-13 13:00:00, East US      , Compute     ,      482.33,               391.56,   243.33,            95.51,        0.0,                  7.54,            1.1 ,               2.39
2021-06-10 10:00:00, UK South     , Storage     ,      103.98,               119.33,    78.41,            96.42,        1.0,                  5.53,            2.2 ,               5.96
2022-12-13 09:00:00, East Asia    , Compute     ,      382.06,               347.62,   157.67,            95.93,        0.0,                  4.75,            7.82,              11.1
2022-07-20 04:00:00, East Asia    , Compute     ,      107.76,               174.34,   259.82,            97.77,        0.0,                  7.1 ,            9.82,               8.9
2023-06-18 07:00:00, UK South     , Compute     ,      221.83,               343.16,    74.16,            99.44,        0.0,                  3.13,            7.19,               9.93
2023-11-10 00:00:00, East US      , Storage     ,      313.47,               343.16,    87.73,            98.18,        0.0,                  4.01,            9.3 ,              11.31
2021-07-31 14:00:00, East Asia    , Compute     ,      381.69,               318.54,    37.58,            98.32,        0.0,                  3.78,            8.7 ,               9.75
2022-05-23 00:00:00, Central India, Compute     ,       51.67,               155.31,    61.05,            98.32,        0.0,                  6.69,            5.32,               2.89
2021-08-16 00:00:00, UK South     , Compute     ,      167.27,               209.98,    61.03,            98.75,        0.0,                  4.56,            4.0 ,               4.31
2023-01-02 19:00:00, West US      , Compute     ,      292.19,               397.54,    76.96,            99.33,        0.0,                  6.86,            6.69,               4.31
2022-01-14 02:00:00, West US      , Compute     ,      289.79,               588.33,   100.14,            97.08,        0.0,                  3.21,            5.8 ,               2.14
2021-09-24 22:00:00, East US      , Compute     ,      336.93,               324.59,   248.2 ,            99.33,        0.0,                  6.04,            1.23,               8.25
2023-11-07 15:00:00, Central India, Compute     ,      186.73,               443.59,   276.41,            98.23,        0.0,                  4.59,            9.62,               8.57
2023-11-07 15:00:00, East Asia    , Compute     ,      293.24,               369.71,   133.76,            95.68,        0.0,                  3.93,            6.13,               8.96
2022-01-02 16:00:00, West US      , Compute     ,      135.4 ,               349.18,    55.9 ,            95.68,        0.0,                  7.08,            8.87,               7.56
2022-08-10 19:00:00, East US      , Compute     ,      134.09,               132.35,    82.67,            96.22,        0.0,                  5.06,            7.61,               6.52
2021-03-10 06:00:00, Central India, Storage     ,      309.45,               172.15,   226.14,            96.89,        0.0,                  5.86,            4.07,              10.56
2023-07-08 23:00:00, Central India, Compute     ,      358.46,               172.15,   209.68,            99.19,        0.0,                  3.17,            9.11,               9.67
2023-08-30 08:00:00, East US      , Storage     ,      104.18,               305.08,   290.82,            98.71,        0.0,                  6.96,            8.11,               8.12
2022-03-07 20:00:00, East US      , Compute     ,      105.26,               407.17,    24.06,            99.78,        0.0,                  4.43,            4.87,               2.46
2021-02-27 14:00:00, East Asia    , Storage     ,      304.39,               364.12,   230.21,            97.8 ,        0.0,                  6.47,            8.56,               8.94
2021-02-28 11:00:00, East US      , Storage     ,      171.54,               289.44,   161.62,            98.74,        1.0,                  6.8 ,            3.44,               7.58
2022-01-11 11:00:00, East Asia    , Compute     ,      226.58,               293.91,   272.75,            96.38,        0.0,                  3.59,            7.04,               8.93
2021-05-18 04:00:00, East Asia    , Storage     ,      230.34,               377.73,   181.33,            98.4 ,        1.0,                  4.48,            2.03,               5.11
2022-01-11 11:00:00, UK South     , Storage     ,      130.35,               170.57,   145.07,            98.53,        0.0,                  6.62,            8.79,               9.77
2021-01-18 11:00:00, Central India, Storage     ,       50.59,               293.63,   206.44,            99.24,        0.0,                  4.16,            7.56,               6.18
2022-06-02 03:00:00, Central India, Compute     ,      433.92,               293.63,   253.39,            97.68,        0.0,                  7.24,            2.37,              10.94
2021-07-08 05:00:00, Central India, Storage     ,      371.75,               592.56,    99.1 ,            98.25,        0.0,                  4.56,            1.19,               3.04
2023-04-01 06:00:00, UK South     , Storage     ,      360.74,               275.73,    50.11,            96.02,        0.0,                  5.01,            4.51,               6.85
2023-10-08 01:00:00, East Asia    , Compute     ,      295.93,               422.29,   141.25,            98.68,        0.0,                  3.5 ,            7.08,               4.06
2022-10-05 14:00:00, East Asia    , Storage     ,      365.44,               168.71,    80.07,            99.19,        1.0,                  3.74,            7.08,               4.06
2022-02-09 04:00:00, East US      , Storage     ,      471.06,               132.74,   140.27,            97.97,        0.0,                  4.38,            9.76,               5.54
2023-10-08 14:00:00, UK South     , Storage     ,      349.55,               535.77,   297.49,            95.58,        0.0,                  3.24,            9.41,              10.03
2023-10-08 14:00:00, East US      , Compute     ,      169.29,               465.37,   180.75,            96.56,        0.0,                  3.97,            6.38,               3.67
2023-10-08 14:00:00, UK South     , Storage     ,      306.75,               258.75,   214.21,            97.38,        0.0,                  5.04,            3.84,               7.99
2023-02-07 20:00:00, East US      , Compute     ,      249.05,               352.29,   209.82,            98.39,        0.0,                  5.04,            9.07,               6.06
2022-09-10 10:00:00, West US      , Storage     ,      300.39,               167.87,   249.8 ,            96.6 ,        0.0,                  3.99,            8.23,               7.18
2021-03-06 13:00:00, Central India, Storage     ,      282.92,               453.58,   284.36,            99.2 ,        0.0,                  3.4 ,            1.78,               9.14
2022-02-19 20:00:00, Central India, Storage     ,      436.45,               135.17,   204.47,            99.2 ,        0.0,                  4.59,            5.29,               5.57
2021-09-13 20:00:00, East Asia    , Storage     ,      343.31,               478.52,   153.31,            95.21,        0.0,                  6.73,            9.83,               5.67
2022-03-28 13:00:00, West US      , Compute     ,      134.94,               373.42,   108.99,            98.97,        0.0,                  5.55,            5.09,               2.77
2022-03-28 13:00:00, West US      , Storage     ,       78.36,               239.43,   120.88,            98.22,        0.0,                  7.73,            5.09,               7.52
2021-07-06 17:00:00, East Asia    , Compute     ,      240.96,               531.29,   113.65,            99.01,        0.0,                  3.7 ,            9.8 ,               6.17
2023-10-09 18:00:00, West US      , Storage     ,       57.02,               593.04,   110.85,            96.74,        0.0,                  4.04,            4.49,              10.12
2021-09-30 20:00:00, Central India, Compute     ,      193.23,               227.17,   214.5 ,            95.09,        1.0,                  4.4 ,            9.68,               6.39
2023-02-18 05:00:00, East US      , Storage     ,      215.61,               503.12,   184.56,            95.37,        0.0,                  3.07,            2.24,              11.71
2021-07-21 13:00:00, UK South     , Storage     ,      219.01,               475.08,    76.56,            95.56,        0.0,                  7.72,            2.44,               3.72
2021-11-20 06:00:00, West US      , Compute     ,      490.71,               473.6 ,   291.5 ,            99.03,        0.0,                  5.23,            3.49,               4.67
2022-03-31 04:00:00, East Asia    , Compute     ,      186.76,               578.62,   139.76,            96.51,        0.0,                  5.41,            5.21,               5.92
2023-08-24 17:00:00, West US      , Compute     ,      169.35,               343.31,   178.5 ,            99.99,        0.0,                  3.79,            2.63,               3.7
2023-09-28 22:00:00, East Asia    , Compute     ,      108.22,               437.08,   216.73,            98.79,        1.0,                  7.36,            4.06,              11.72
2021-11-30 01:00:00, West US      , Storage     ,      279.95,               511.94,   216.73,            98.01,        0.0,                  6.46,            1.93,               8.41
2023-07-22 23:00:00, East Asia    , Compute     ,      119.15,               339.77,   107.09,            99.92,        0.0,                  5.16,            4.87,               2.11
2021-08-19 22:00:00, Central India, Compute     ,      327.33,               340.72,   243.36,            96.58,        0.0,                  7.39,            8.45,               7.79
2023-11-28 12:00:00, East US      , Compute     ,      119.82,               259.33,    50.84,            95.83,        0.0,                  7.53,            6.36,               9.81
2023-08-06 12:00:00, Central India, Compute     ,      309.5 ,               490.41,   179.32,            98.69,        0.0,                  3.25,            8.29,               2.51
2023-11-01 01:00:00, East US      , Storage     ,      421.82,               443.1 ,    96.53,            96.39,        0.0,                  3.6 ,            2.22,               7.78
2022-09-10 20:00:00, Central India, Storage     ,       69.14,               443.1 ,   192.41,            99.81,        0.0,                  3.14,            4.59,               5.74
2023-09-18 04:00:00, Central India, Storage     ,       69.14,               309.67,    81.04,            99.94,        0.0,                  5.91,            4.59,               7.81
2022-10-31 20:00:00, West US      , Compute     ,      257.47,               136.29,   236.22,            99.63,        0.0,                  4.09,            4.33,               4.53
2021-04-10 09:00:00, UK South     , Storage     ,      405.98,               103.25,    83.71,            99.72,        1.0,                  7.22,            6.53,               8.66
2022-08-20 04:00:00, East Asia    , Compute     ,      260.56,               364.45,   269.31,            98.08,        1.0,                  5.33,            6.12,               8.71
2023-05-11 12:00:00, East Asia    , Compute     ,      305.39,               308.75,   261.24,            98.46,        0.0,                  7.19,            1.54,               7.4
2021-01-28 23:00:00, East Asia    , Compute     ,      406.04,               498.02,   121.47,            95.47,        0.0,                  5.78,            1.56,              11.24
2021-01-07 19:00:00, East US      , Compute     ,      301.89,               371.33,   128.03,            98.82,        0.0,                  6.98,            3.75,              11.09
2021-12-27 16:00:00, East Asia    , Compute     ,      211.23,               568.35,   216.42,            96.01,        0.0,                  4.86,            7.94,               2.48
2022-04-14 02:00:00, East Asia    , Compute     ,       88.63,               198.07,    45.3 ,            99.2 ,        0.0,                  7.73,            1.19,               4.9
2022-04-14 02:00:00, West US      , Compute     ,      378.46,               595.08,    42.66,            99.81,        0.0,                  6.34,            6.54,               5.64
2021-07-19 19:00:00, Central India, Storage     ,      442.01,               248.96,    58.17,            96.06,        1.0,                  5.98,            2.65,               2.55
2022-03-20 02:00:00, East Asia    , Compute     ,      486.53,               421.21,   177.49,            95.39,        0.0,                  4.76,            9.5 ,               7.24
2021-07-19 22:00:00, UK South     , Compute     ,      466.97,               350.93,    61.72,            97.42,        0.0,                  7.69,            4.87,               2.25
2023-07-24 04:00:00, East Asia    , Compute     ,      408.84,               279.79,    61.72,            98.96,        0.0,                  4.69,            1.43,               8.78
2023-02-20 19:00:00, East US      , Compute     ,      339.56,               169.65,   201.14,            98.85,        0.0,                  7.18,            7.42,               2.03
2023-07-17 23:00:00, East US      , Storage     ,      401.66,               167.42,    24.37,            98.48,        0.0,                  5.02,            5.36,               2.32
2023-10-12 09:00:00, East US      , Storage     ,      244.44,               455.75,    70.47,            99.1 ,        0.0,                  6.84,            8.93,              10.34
2022-03-24 21:00:00, East Asia    , Compute     ,      317.65,               288.82,   280.38,            99.1 ,        0.0,                  7.56,            6.87,               4.53
2021-08-31 19:00:00, West US      , Compute     ,      206.91,               580.65,   205.8 ,            98.26,        0.0,                  5.33,            7.23,               2.81
2023-11-13 17:00:00, UK South     , Compute     ,      197.02,               262.82,   105.55,            98.03,        0.0,                  5.63,            7.91,               5.99
2021-07-16 15:00:00, East Asia    , Compute     ,      390.51,               591.76,    32.68,            95.77,        0.0,                  4.65,            4.78,               2.51
2021-01-25 17:00:00, West US      , Storage     ,      254.27,               202.71,   184.09,            97.07,        0.0,                  3.27,            8.13,               9.5
2023-06-04 07:00:00, West US      , Storage     ,      145.47,               151.41,    82.4 ,            99.26,        0.0,                  3.27,            1.46,               6.94
2021-11-05 02:00:00, East Asia    , Compute     ,      140.87,               256.28,   288.85,            99.86,        0.0,                  3.6 ,            7.89,               7.52
2022-08-09 16:00:00, East Asia    , Compute     ,      436.63,               542.79,   212.35,            98.33,        0.0,                  4.77,            6.73,               9.53
2023-12-21 19:00:00, West US      , Compute     ,      354.99,               360.93,   292.75,            99.61,        0.0,                  4.75,            6.73,               9.84
2023-04-09 05:00:00, West US      , Compute     ,      295.72,               167.83,   257.69,            95.66,        0.0,                  3.76,            3.86,               3.36
2023-07-29 12:00:00, West US      , Compute     ,      230.42,               201.25,   155.25,            99.88,        0.0,                  6.33,            2.03,               4.8
2022-03-20 04:00:00, East Asia    , Storage     ,      243.87,               255.63,   207.48,            95.17,        0.0,                  3.87,            6.82,               3.76
2023-03-06 00:00:00, West US      , Storage     ,       75.85,               395.08,   247.39,            97.64,        1.0,                  3.87,            5.25,               2.54
2023-05-08 16:00:00, East US      , Compute     ,      254.71,               266.19,   181.89,            96.46,        0.0,                  4.25,            2.96,               7.38
2021-01-01 16:00:00, East Asia    , Storage     ,      407.95,               473.53,    37.22,            99.07,        0.0,                  4.44,            1.39,               4.5
2021-05-13 23:00:00, East US      , Storage     ,      224.59,               408.15,   151.72,            96.09,        0.0,                  4.72,            5.85,               3.54
2021-01-17 08:00:00, Central India, Storage     ,      222.61,               536.91,    56.56,            95.06,        0.0,                  3.76,            2.14,               7.1
2023-11-08 16:00:00, East Asia    , Compute     ,       57.07,               350.48,   220.16,            97.07,        0.0,                  5.17,            9.36,               8.34
2021-09-19 08:00:00, Central India, Storage     ,      256.03,               350.48,   210.58,            95.32,        0.0,                  3.4 ,            2.36,               9.72
2022-12-08 11:00:00, West US      , Storage     ,       61.4 ,               598.14,   298.01,            96.45,        0.0,                  5.14,            1.29,               2.17
2021-06-01 07:00:00, West US      , Compute     ,      306.66,               277.82,   196.07,            98.22,        0.0,                  4.7 ,            3.36,               7.26
2021-06-01 07:00:00, UK South     , Storage     ,      278.05,               314.3 ,   244.04,            96.47,        0.0,                  4.69,            2.57,               4.67
2022-01-24 00:00:00, UK South     , Compute     ,      428.0 ,               504.56,    95.12,            96.47,        1.0,                  6.3 ,            8.12,              11.92
2023-09-09 17:00:00, Central India, Storage     ,      311.8 ,               144.32,   115.21,            95.78,        0.0,                  6.85,            3.6 ,               3.57
2023-11-01 01:00:00, West US      , Compute     ,      195.54,               293.25,   276.77,            95.68,        0.0,                  4.78,            3.21,               6.38
2023-04-26 01:00:00, East Asia    , Compute     ,      282.3 ,               142.86,   231.45,            97.63,        0.0,                  4.31,            9.95,              11.7
2023-10-19 03:00:00, West US      , Storage     ,      364.87,               169.65,   203.48,            98.41,        0.0,                  4.31,            2.35,               4.13
2023-02-17 15:00:00, UK South     , Storage     ,       92.28,               102.32,    91.13,            97.26,        0.0,                  6.94,            1.76,              10.07
2023-11-23 20:00:00, West US      , Compute     ,      329.48,               104.77,   215.6 ,            95.62,        0.0,                  6.22,            3.75,               4.43
2023-09-21 03:00:00, Central India, Compute     ,      462.48,               290.14,   268.29,            98.24,        0.0,                  3.19,            3.75,               2.75
2022-01-07 02:00:00, Central India, Storage     ,      184.61,               504.58,    84.62,            97.79,        0.0,                  5.4 ,            7.84,               2.43
2022-12-16 23:00:00, West US      , Storage     ,      331.98,               393.5 ,   217.71,            96.91,        0.0,                  7.95,            9.6 ,              11.49
2023-08-27 21:00:00, Central India, Storage     ,      419.6 ,               417.46,   130.23,            96.65,        0.0,                  4.77,            7.87,               4.13
2023-02-16 07:00:00, Central India, Storage     ,      280.31,               359.62,    53.25,            95.92,        0.0,                  5.2 ,            7.54,               4.92
2023-09-06 00:00:00, UK South     , Compute     ,      373.09,               509.9 ,   233.77,            95.73,        0.0,                  4.44,            9.92,              11.67
2022-11-17 22:00:00, East Asia    , Compute     ,      189.95,               540.19,    66.8 ,            96.69,        0.0,                  4.44,            7.89,               8.57
2021-12-03 16:00:00, UK South     , Compute     ,      187.73,               524.87,    90.81,            95.21,        0.0,                  3.8 ,            2.26,               6.88
2021-10-23 19:00:00, East US      , Storage     ,      350.41,               506.07,   239.22,            97.18,        0.0,                  4.24,            5.15,               6.35
2021-10-23 19:00:00, East US      , Storage     ,      367.43,               506.07,   227.8 ,            98.01,        0.0,                  6.56,            5.53,               2.49
2023-11-26 15:00:00, West US      , Compute     ,      471.65,               396.94,    91.17,            98.01,        0.0,                  3.69,            3.74,              10.39
2023-09-16 12:00:00, East Asia    , Compute     ,      151.18,               391.08,   283.47,            98.13,        0.0,                  7.63,            2.48,               9.62
2022-09-14 12:00:00, West US      , Compute     ,      260.7 ,               363.97,    80.28,            98.12,        0.0,                  4.54,            7.41,               2.91
2021-10-23 03:00:00, East US      , Compute     ,      162.73,               340.41,   298.21,            96.87,        0.0,                  5.88,            3.5 ,               5.53
2021-10-23 03:00:00, East Asia    , Compute     ,       86.04,               144.59,   226.61,            95.67,        1.0,                  4.61,            6.62,              10.85
2022-01-20 07:00:00, Central India, Compute     ,      231.45,               151.08,   129.9 ,            97.23,        0.0,                  5.39,            3.9 ,              10.85
2021-07-25 20:00:00, UK South     , Storage     ,      218.34,               551.14,    56.5 ,            97.99,        0.0,                  7.52,            3.9 ,               8.11
2023-03-30 23:00:00, West US      , Compute     ,      171.7 ,               415.09,   109.74,            98.62,        0.0,                  3.34,            4.03,               6.88
2021-05-25 00:00:00, East US      , Compute     ,      183.65,               231.16,    74.25,            99.13,        0.0,                  7.28,            4.71,              10.19
2021-11-21 12:00:00, Central India, Compute     ,      212.19,               239.65,   194.12,            96.28,        0.0,                  5.79,            4.71,               2.36
2023-11-07 23:00:00, UK South     , Compute     ,      494.98,               405.1 ,   119.92,            96.21,        0.0,                  6.33,            8.95,              10.16
2023-09-29 10:00:00, Central India, Compute     ,      402.33,               303.47,   119.92,            97.83,        0.0,                  3.28,            5.58,               3.36
2021-04-23 23:00:00, UK South     , Compute     ,       82.13,               320.66,   232.0 ,            97.83,        0.0,                  6.81,            6.49,               2.15
2022-04-16 00:00:00, East Asia    , Compute     ,       82.13,               130.32,    84.57,            96.09,        0.0,                  3.64,            8.78,               7.96
2023-01-23 04:00:00, Central India, Storage     ,      334.99,               169.37,   184.33,            97.94,        0.0,                  7.82,            2.29,               4.59
2022-11-20 19:00:00, Central India, Compute     ,      450.77,               296.68,    74.49,            96.73,        0.0,                  7.0 ,            2.46,               9.09
2023-08-09 04:00:00, Central India, Storage     ,      203.77,               449.84,   220.14,            98.2 ,        0.0,                  5.46,            4.23,               6.7
2022-05-19 17:00:00, East Asia    , Storage     ,      259.03,               124.01,   220.14,            96.46,        0.0,                  7.62,            3.78,               8.06
2022-02-27 14:00:00, East US      , Storage     ,      453.3 ,               267.28,   243.48,            97.96,        0.0,                  3.85,            9.88,               8.9
2022-11-29 21:00:00, UK South     , Compute     ,      172.66,               447.54,    39.18,            98.84,        0.0,                  7.96,            6.08,              11.27
2022-10-12 11:00:00, Central India, Compute     ,      461.98,               496.03,    78.83,            99.9 ,        0.0,                  6.58,            5.72,              10.23
2022-02-16 02:00:00, East Asia    , Compute     ,      422.82,               195.11,    63.25,            99.56,        0.0,                  3.49,            6.21,               6.95
2021-07-08 19:00:00, East US      , Compute     ,      491.25,               465.74,    73.36,            97.52,        0.0,                  5.68,            8.88,               6.38
2022-06-13 14:00:00, UK South     , Compute     ,      195.92,               577.71,    48.84,            97.44,        0.0,                  6.55,            3.19,               8.55
2021-08-11 02:00:00, East Asia    , Compute     ,      156.09,               553.41,   177.38,            97.19,        0.0,                  6.07,            5.6 ,               9.34
2021-08-18 14:00:00, UK South     , Compute     ,      198.89,               494.69,   186.16,            95.14,        0.0,                  5.12,            3.44,               3.73
2023-11-14 10:00:00, Central India, Compute     ,      479.59,               456.16,   256.18,            95.83,        1.0,                  4.24,            8.03,               2.33
2022-01-09 12:00:00, East US      , Compute     ,      199.88,               217.57,   136.97,            95.3 ,        0.0,                  4.19,            7.99,               6.55
2021-09-28 13:00:00, East Asia    , Compute     ,      304.35,               416.95,   169.07,            98.48,        0.0,                  7.63,            9.62,               2.99
2022-03-25 07:00:00, East US      , Storage     ,      231.66,               421.64,   297.57,            97.07,        0.0,                  4.17,            9.62,               4.73
2021-08-15 15:00:00, Central India, Compute     ,      228.3 ,               303.41,   168.92,            95.32,        1.0,                  4.17,            2.43,               7.85
2022-08-27 01:00:00, East US      , Compute     ,      137.02,               346.51,   180.6 ,            98.45,        0.0,                  4.05,            9.07,               3.51
2022-02-11 21:00:00, East US      , Compute     ,      291.69,               447.01,   298.86,            98.22,        0.0,                  4.92,            9.02,               2.28
2022-07-08 07:00:00, West US      , Storage     ,      432.23,               576.05,   298.36,            98.6 ,        1.0,                  3.06,            3.11,               7.55
2021-09-29 07:00:00, East US      , Compute     ,       72.27,               247.65,   138.73,            98.0 ,        0.0,                  7.52,            3.49,               6.66
2022-04-24 11:00:00, UK South     , Compute     ,      450.15,               223.18,   138.73,            95.81,        0.0,                  3.52,            3.82,               5.06
2023-09-23 08:00:00, East Asia    , Storage     ,      349.46,               400.9 ,   154.62,            95.31,        0.0,                  4.79,            5.07,               6.69
2023-01-05 14:00:00, West US      , Compute     ,      327.53,               400.9 ,   221.8 ,            99.09,        0.0,                  7.21,            8.46,               8.84
2023-04-23 15:00:00, East Asia    , Storage     ,      331.66,               391.27,   282.75,            96.08,        0.0,                  6.96,            2.3 ,               3.09
2023-11-05 23:00:00, East Asia    , Storage     ,      183.32,               144.43,   106.7 ,            97.71,        0.0,                  7.21,            7.3 ,               4.56
2021-04-10 00:00:00, Central India, Storage     ,      236.82,               345.29,   249.29,            97.43,        0.0,                  7.57,            4.18,               9.95
2023-03-20 01:00:00, Central India, Storage     ,      409.68,               410.21,   203.36,            99.61,        1.0,                  7.57,            2.76,               8.7
2023-12-01 02:00:00, West US      , Compute     ,      187.87,               135.05,    98.45,            97.76,        0.0,                  6.85,            4.05,               4.66
2022-05-08 16:00:00, Central India, Storage     ,      261.51,               203.48,   243.24,            97.9 ,        0.0,                  5.91,            5.8 ,               5.98
2023-01-29 19:00:00, Central India, Storage     ,       58.83,               267.69,   139.6 ,            96.6 ,        0.0,                  5.81,            9.29,               3.2
2021-10-18 19:00:00, Central India, Compute     ,      380.1 ,               284.3 ,    53.71,            99.79,        0.0,                  3.06,            6.65,               4.53
2023-12-28 05:00:00, East Asia    , Compute     ,      237.97,               438.05,   298.16,            98.06,        0.0,                  6.61,            6.46,              10.41
2022-02-14 16:00:00, West US      , Compute     ,      286.41,               364.51,   139.18,            95.02,        0.0,                  4.13,            1.98,               6.4
2022-06-06 00:00:00, East Asia    , Storage     ,      101.61,               291.05,   171.63,            97.78,        1.0,                  7.14,            1.72,               8.4
2023-11-06 17:00:00, UK South     , Compute     ,      496.27,               291.05,   246.23,            96.82,        0.0,                  5.77,            2.17,               3.6
2023-05-12 05:00:00, East Asia    , Storage     ,      186.11,               106.49,   289.05,            95.16,        0.0,                  7.94,            1.86,               3.83
2021-10-15 22:00:00, UK South     , Storage     ,      335.75,               106.49,   264.41,            97.16,        1.0,                  4.05,            6.19,              11.41
2023-11-06 09:00:00, East US      , Compute     ,      311.56,               120.5 ,   167.01,            98.87,        1.0,                  6.62,            5.07,              10.41
2022-08-11 01:00:00, East US      , Compute     ,      403.29,               514.66,   172.79,            97.52,        0.0,                  5.74,            1.04,               9.9
2021-04-02 12:00:00, UK South     , Compute     ,      182.23,               370.5 ,    98.65,            98.2 ,        0.0,                  7.66,            4.16,               5.3
2023-04-19 19:00:00, UK South     , Compute     ,      390.17,               363.91,   149.58,            98.2 ,        0.0,                  4.33,            2.15,               7.63
2023-11-18 03:00:00, East Asia    , Compute     ,      222.13,               452.29,   285.11,            98.36,        0.0,                  3.3 ,            9.89,               7.63
2021-09-07 02:00:00, UK South     , Compute     ,      235.02,               529.78,   223.54,            96.94,        0.0,                  5.72,            5.14,              11.56
2023-07-06 07:00:00, West US      , Storage     ,      352.72,               571.32,    23.33,            96.85,        1.0,                  5.61,            4.84,               4.4
